cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_08_c0001,M1_CERT_08,m1_chirp_1,3,200.0,0.05,COUNTEREXAMPLE,nan,1.5088454636896995,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_08_c0002,M1_CERT_08,m1_chirp_1,3,200.0,0.6,COUNTEREXAMPLE,nan,1.7774292600306194,SKIPPED_COUNTEREXAMPLE,,63.7,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_08_c0003,M1_CERT_08,m1_chirp_1,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.528034701661361,SKIPPED_COUNTEREXAMPLE,,64.7,,,,,,,,False,True,0.039990779419903144,908cfccbd249de22,M1_CERT
M1_CERT_08_c0004,M1_CERT_08,m1_chirp_1,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.6279730621897714,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_08_c0005,M1_CERT_08,m1_glyph_1,1,200.0,0.05,COUNTEREXAMPLE,nan,1.334534322161535,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_08_c0006,M1_CERT_08,m1_glyph_1,1,200.0,0.6,COUNTEREXAMPLE,nan,1.424067524527277,SKIPPED_COUNTEREXAMPLE,,65.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_08_c0007,M1_CERT_08,m1_glyph_1,1,2000.0,0.05,COUNTEREXAMPLE,nan,1.367010897663988,SKIPPED_COUNTEREXAMPLE,,65.4,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_08_c0008,M1_CERT_08,m1_glyph_1,1,2000.0,0.6,COUNTEREXAMPLE,nan,1.453003032791587,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_08_c0009,M1_CERT_08,m1_microtexture_0,4,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.2,5015.934472647808,0,0,0,inf,nan,1.0,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_08_c0010,M1_CERT_08,m1_microtexture_0,4,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.5,2150.575191038585,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_08_c0011,M1_CERT_08,m1_microtexture_0,4,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.5,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_08_c0012,M1_CERT_08,m1_microtexture_0,4,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.5,2152.56640625,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
