cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_01_c0001,M1_CERT_01,m1_chirp_0,1,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.3,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_01_c0002,M1_CERT_01,m1_chirp_0,1,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.9,2147.029633472832,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_01_c0003,M1_CERT_01,m1_chirp_0,1,2000.0,0.05,COUNTEREXAMPLE,nan,1.4686651159087705,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_01_c0004,M1_CERT_01,m1_chirp_0,1,2000.0,0.6,COUNTEREXAMPLE,nan,1.7333102968562775,SKIPPED_COUNTEREXAMPLE,,63.5,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_01_c0005,M1_CERT_01,m1_contour_3,4,200.0,0.05,COUNTEREXAMPLE,nan,1.6292801147271712,SKIPPED_COUNTEREXAMPLE,,64.2,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_01_c0006,M1_CERT_01,m1_contour_3,4,200.0,0.6,COUNTEREXAMPLE,nan,1.746060477736428,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_01_c0007,M1_CERT_01,m1_contour_3,4,2000.0,0.05,COUNTEREXAMPLE,nan,1.5509269396750778,SKIPPED_COUNTEREXAMPLE,,64.6,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_01_c0008,M1_CERT_01,m1_contour_3,4,2000.0,0.6,COUNTEREXAMPLE,nan,1.698241639871387,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_01_c0009,M1_CERT_01,m1_maze_3,2,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.8,4000.0,0,0,0,inf,nan,1.0,False,True,0.039990779419903144,908cfccbd249de22,M1_CERT
M1_CERT_01_c0010,M1_CERT_01,m1_maze_3,2,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,67.0,2142.528569819487,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_01_c0011,M1_CERT_01,m1_maze_3,2,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.4,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_01_c0012,M1_CERT_01,m1_maze_3,2,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.3,2138.054485302888,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_01_c0013,M1_CERT_01,m1_spokes_3,0,200.0,0.05,COUNTEREXAMPLE,nan,1.5095662078281544,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_01_c0014,M1_CERT_01,m1_spokes_3,0,200.0,0.6,COUNTEREXAMPLE,nan,1.4592244585728964,SKIPPED_COUNTEREXAMPLE,,66.0,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_01_c0015,M1_CERT_01,m1_spokes_3,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.383033860726341,SKIPPED_COUNTEREXAMPLE,,65.7,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_01_c0016,M1_CERT_01,m1_spokes_3,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.525622799473706,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
