cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_34_c0001,M1_CERT_34,m1_contour_2,4,200.0,0.05,COUNTEREXAMPLE,nan,1.4369764609751905,SKIPPED_COUNTEREXAMPLE,,63.1,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_34_c0002,M1_CERT_34,m1_contour_2,4,200.0,0.6,COUNTEREXAMPLE,nan,1.75398368719588,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_34_c0003,M1_CERT_34,m1_contour_2,4,2000.0,0.05,COUNTEREXAMPLE,nan,1.647193441795173,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_34_c0004,M1_CERT_34,m1_contour_2,4,2000.0,0.6,COUNTEREXAMPLE,nan,1.7852943067797196,SKIPPED_COUNTEREXAMPLE,,63.3,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_34_c0005,M1_CERT_34,m1_maze_2,2,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.2,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_34_c0006,M1_CERT_34,m1_maze_2,2,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.1,2141.0729166666665,0,0,0,inf,nan,1.0,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_34_c0007,M1_CERT_34,m1_maze_2,2,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.4,4000.0,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_34_c0008,M1_CERT_34,m1_maze_2,2,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.5,2149.84740611315,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_34_c0009,M1_CERT_34,m1_spokes_2,0,200.0,0.05,COUNTEREXAMPLE,nan,1.3635049472551304,SKIPPED_COUNTEREXAMPLE,,64.5,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_34_c0010,M1_CERT_34,m1_spokes_2,0,200.0,0.6,COUNTEREXAMPLE,nan,1.4786603272957473,SKIPPED_COUNTEREXAMPLE,,62.8,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_34_c0011,M1_CERT_34,m1_spokes_2,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.3955480446286084,SKIPPED_COUNTEREXAMPLE,,65.4,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_34_c0012,M1_CERT_34,m1_spokes_2,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.5096836423024684,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
