cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_13_c0001,M1_CERT_13,m1_chirp_2,3,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.5,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_13_c0002,M1_CERT_13,m1_chirp_2,3,200.0,0.6,COUNTEREXAMPLE,nan,1.4024786422403008,SKIPPED_COUNTEREXAMPLE,,67.0,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_13_c0003,M1_CERT_13,m1_chirp_2,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.2169586899197202,SKIPPED_COUNTEREXAMPLE,,65.2,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_13_c0004,M1_CERT_13,m1_chirp_2,3,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.8,2147.640625,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_13_c0005,M1_CERT_13,m1_glyph_2,1,200.0,0.05,COUNTEREXAMPLE,nan,1.5101797209345909,SKIPPED_COUNTEREXAMPLE,,63.5,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_13_c0006,M1_CERT_13,m1_glyph_2,1,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.6,2145.998697916667,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_13_c0007,M1_CERT_13,m1_glyph_2,1,2000.0,0.05,COUNTEREXAMPLE,nan,1.2758717866669962,SKIPPED_COUNTEREXAMPLE,,65.7,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_13_c0008,M1_CERT_13,m1_glyph_2,1,2000.0,0.6,COUNTEREXAMPLE,nan,1.4134454665470502,SKIPPED_COUNTEREXAMPLE,,65.0,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_13_c0009,M1_CERT_13,m1_microtexture_1,4,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.6,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_13_c0010,M1_CERT_13,m1_microtexture_1,4,200.0,0.6,COUNTEREXAMPLE,nan,1.4261228078902901,SKIPPED_COUNTEREXAMPLE,,64.1,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_13_c0011,M1_CERT_13,m1_microtexture_1,4,2000.0,0.05,COUNTEREXAMPLE,nan,1.2432670209114849,SKIPPED_COUNTEREXAMPLE,,64.1,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_13_c0012,M1_CERT_13,m1_microtexture_1,4,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.2,2152.5664062499995,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
