cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_15_c0001,M1_CERT_15,m1_chirp_3,0,200.0,0.05,COUNTEREXAMPLE,nan,1.3249335921399235,SKIPPED_COUNTEREXAMPLE,,63.4,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_15_c0002,M1_CERT_15,m1_chirp_3,0,200.0,0.6,COUNTEREXAMPLE,nan,1.4507197640803406,SKIPPED_COUNTEREXAMPLE,,66.6,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_15_c0003,M1_CERT_15,m1_chirp_3,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.2243528283423917,SKIPPED_COUNTEREXAMPLE,,66.1,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_15_c0004,M1_CERT_15,m1_chirp_3,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.336187263442048,SKIPPED_COUNTEREXAMPLE,,64.5,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_15_c0005,M1_CERT_15,m1_glyph_2,3,200.0,0.05,COUNTEREXAMPLE,nan,1.3141621784233986,SKIPPED_COUNTEREXAMPLE,,66.0,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_15_c0006,M1_CERT_15,m1_glyph_2,3,200.0,0.6,COUNTEREXAMPLE,nan,1.3991657121544518,SKIPPED_COUNTEREXAMPLE,,63.6,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_15_c0007,M1_CERT_15,m1_glyph_2,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.306296124624155,SKIPPED_COUNTEREXAMPLE,,65.1,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_15_c0008,M1_CERT_15,m1_glyph_2,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.4510519512080213,SKIPPED_COUNTEREXAMPLE,,63.2,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_15_c0009,M1_CERT_15,m1_microtexture_2,1,200.0,0.05,COUNTEREXAMPLE,nan,1.4735015223844175,SKIPPED_COUNTEREXAMPLE,,63.6,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_15_c0010,M1_CERT_15,m1_microtexture_2,1,200.0,0.6,COUNTEREXAMPLE,nan,1.4537217109197422,SKIPPED_COUNTEREXAMPLE,,66.1,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_15_c0011,M1_CERT_15,m1_microtexture_2,1,2000.0,0.05,COUNTEREXAMPLE,nan,1.3159706026185245,SKIPPED_COUNTEREXAMPLE,,65.3,,,,,,,,False,True,0.039990779419903255,908cfccbd249de22,M1_CERT
M1_CERT_15_c0012,M1_CERT_15,m1_microtexture_2,1,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.1,2346.9177959298877,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
