cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_12_c0001,M1_CERT_12,m1_chirp_2,2,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.0,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_12_c0002,M1_CERT_12,m1_chirp_2,2,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.1,2149.282552083334,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_12_c0003,M1_CERT_12,m1_chirp_2,2,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.3,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_12_c0004,M1_CERT_12,m1_chirp_2,2,2000.0,0.6,COUNTEREXAMPLE,nan,1.3625341714905084,SKIPPED_COUNTEREXAMPLE,,65.2,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_12_c0005,M1_CERT_12,m1_glyph_2,0,200.0,0.05,COUNTEREXAMPLE,nan,1.3733701747669351,SKIPPED_COUNTEREXAMPLE,,63.5,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_12_c0006,M1_CERT_12,m1_glyph_2,0,200.0,0.6,COUNTEREXAMPLE,nan,1.5815420449749968,SKIPPED_COUNTEREXAMPLE,,66.6,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_12_c0007,M1_CERT_12,m1_glyph_2,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.3948891185262096,SKIPPED_COUNTEREXAMPLE,,65.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_12_c0008,M1_CERT_12,m1_glyph_2,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.4306337856303344,SKIPPED_COUNTEREXAMPLE,,65.4,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_12_c0009,M1_CERT_12,m1_microtexture_1,3,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.2,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_12_c0010,M1_CERT_12,m1_microtexture_1,3,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.1,2152.56640625,0,0,0,inf,nan,1.0,False,True,0.03999077941990237,908cfccbd249de22,M1_CERT
M1_CERT_12_c0011,M1_CERT_12,m1_microtexture_1,3,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.4,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_12_c0012,M1_CERT_12,m1_microtexture_1,3,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.6,2431.380349752861,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
