cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_37_c0001,M1_CERT_37,m1_contour_3,2,200.0,0.05,COUNTEREXAMPLE,nan,1.4932449592116221,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_37_c0002,M1_CERT_37,m1_contour_3,2,200.0,0.6,COUNTEREXAMPLE,nan,1.7275145462242472,SKIPPED_COUNTEREXAMPLE,,65.8,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_37_c0003,M1_CERT_37,m1_contour_3,2,2000.0,0.05,COUNTEREXAMPLE,nan,1.5682312265679683,SKIPPED_COUNTEREXAMPLE,,63.1,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_37_c0004,M1_CERT_37,m1_contour_3,2,2000.0,0.6,COUNTEREXAMPLE,nan,1.7386280447343028,SKIPPED_COUNTEREXAMPLE,,63.4,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_37_c0005,M1_CERT_37,m1_maze_3,0,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.3,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_37_c0006,M1_CERT_37,m1_maze_3,0,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.1,2146.0889382020123,0,0,0,inf,nan,1.0,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_37_c0007,M1_CERT_37,m1_maze_3,0,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.7,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_37_c0008,M1_CERT_37,m1_maze_3,0,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.3,2336.9383847742956,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_37_c0009,M1_CERT_37,m1_spokes_2,3,200.0,0.05,COUNTEREXAMPLE,nan,1.4011885772765253,SKIPPED_COUNTEREXAMPLE,,63.2,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_37_c0010,M1_CERT_37,m1_spokes_2,3,200.0,0.6,COUNTEREXAMPLE,nan,1.4924875275083582,SKIPPED_COUNTEREXAMPLE,,64.1,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_37_c0011,M1_CERT_37,m1_spokes_2,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.3894891897420598,SKIPPED_COUNTEREXAMPLE,,65.0,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_37_c0012,M1_CERT_37,m1_spokes_2,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.4889804024251452,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.039990779419903144,908cfccbd249de22,M1_CERT
