cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_07_c0001,M1_CERT_07,m1_chirp_1,2,200.0,0.05,COUNTEREXAMPLE,nan,1.631576748125267,SKIPPED_COUNTEREXAMPLE,,65.5,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_07_c0002,M1_CERT_07,m1_chirp_1,2,200.0,0.6,COUNTEREXAMPLE,nan,1.7158778484629282,SKIPPED_COUNTEREXAMPLE,,63.4,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_07_c0003,M1_CERT_07,m1_chirp_1,2,2000.0,0.05,COUNTEREXAMPLE,nan,1.655587033381089,SKIPPED_COUNTEREXAMPLE,,65.0,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_07_c0004,M1_CERT_07,m1_chirp_1,2,2000.0,0.6,COUNTEREXAMPLE,nan,1.6755324913341996,SKIPPED_COUNTEREXAMPLE,,64.5,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_07_c0005,M1_CERT_07,m1_glyph_1,0,200.0,0.05,COUNTEREXAMPLE,nan,1.354493221555831,SKIPPED_COUNTEREXAMPLE,,64.9,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_07_c0006,M1_CERT_07,m1_glyph_1,0,200.0,0.6,COUNTEREXAMPLE,nan,1.4077374383267898,SKIPPED_COUNTEREXAMPLE,,63.1,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_07_c0007,M1_CERT_07,m1_glyph_1,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.4041676775566203,SKIPPED_COUNTEREXAMPLE,,64.6,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_07_c0008,M1_CERT_07,m1_glyph_1,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.4601479139524394,SKIPPED_COUNTEREXAMPLE,,62.8,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_07_c0009,M1_CERT_07,m1_microtexture_0,3,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.6,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_07_c0010,M1_CERT_07,m1_microtexture_0,3,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.3,2157.4921875,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_07_c0011,M1_CERT_07,m1_microtexture_0,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.3129732029778394,SKIPPED_COUNTEREXAMPLE,,65.1,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_07_c0012,M1_CERT_07,m1_microtexture_0,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.4083279052566946,SKIPPED_COUNTEREXAMPLE,,63.1,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
