cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_00_c0001,M1_CERT_00,m1_chirp_0,0,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.6,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_00_c0002,M1_CERT_00,m1_chirp_0,0,200.0,0.6,COUNTEREXAMPLE,nan,1.3939904196509634,SKIPPED_COUNTEREXAMPLE,,66.6,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_00_c0003,M1_CERT_00,m1_chirp_0,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.4253489974753437,SKIPPED_COUNTEREXAMPLE,,64.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0004,M1_CERT_00,m1_chirp_0,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.797652604962716,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0005,M1_CERT_00,m1_contour_3,3,200.0,0.05,COUNTEREXAMPLE,nan,1.496006568589205,SKIPPED_COUNTEREXAMPLE,,65.0,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_00_c0006,M1_CERT_00,m1_contour_3,3,200.0,0.6,COUNTEREXAMPLE,nan,1.7114996234191222,SKIPPED_COUNTEREXAMPLE,,64.2,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_00_c0007,M1_CERT_00,m1_contour_3,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.5758019081798988,SKIPPED_COUNTEREXAMPLE,,65.7,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_00_c0008,M1_CERT_00,m1_contour_3,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.72150226532204,SKIPPED_COUNTEREXAMPLE,,64.0,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0009,M1_CERT_00,m1_maze_3,1,200.0,0.05,COUNTEREXAMPLE,nan,1.2414803963390408,SKIPPED_COUNTEREXAMPLE,,64.9,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0010,M1_CERT_00,m1_maze_3,1,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.3,2141.7673503621663,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_00_c0011,M1_CERT_00,m1_maze_3,1,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,65.3,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_00_c0012,M1_CERT_00,m1_maze_3,1,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.5,2138.5124235150793,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0013,M1_CERT_00,m1_spokes_2,4,200.0,0.05,COUNTEREXAMPLE,nan,1.4517854948500668,SKIPPED_COUNTEREXAMPLE,,66.0,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_00_c0014,M1_CERT_00,m1_spokes_2,4,200.0,0.6,COUNTEREXAMPLE,nan,1.5100769217922971,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_00_c0015,M1_CERT_00,m1_spokes_2,4,2000.0,0.05,COUNTEREXAMPLE,nan,1.3872994836874204,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_00_c0016,M1_CERT_00,m1_spokes_2,4,2000.0,0.6,COUNTEREXAMPLE,nan,1.5118228183825773,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
