cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_04_c0001,M1_CERT_04,m1_chirp_0,4,200.0,0.05,COUNTEREXAMPLE,nan,1.5075891280811948,SKIPPED_COUNTEREXAMPLE,,64.0,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_04_c0002,M1_CERT_04,m1_chirp_0,4,200.0,0.6,COUNTEREXAMPLE,nan,1.6768527759885614,SKIPPED_COUNTEREXAMPLE,,63.0,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_04_c0003,M1_CERT_04,m1_chirp_0,4,2000.0,0.05,COUNTEREXAMPLE,nan,1.4706667443484844,SKIPPED_COUNTEREXAMPLE,,65.3,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_04_c0004,M1_CERT_04,m1_chirp_0,4,2000.0,0.6,COUNTEREXAMPLE,nan,1.684789469823861,SKIPPED_COUNTEREXAMPLE,,65.7,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_04_c0005,M1_CERT_04,m1_glyph_0,2,200.0,0.05,COUNTEREXAMPLE,nan,1.4682161506521174,SKIPPED_COUNTEREXAMPLE,,64.6,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_04_c0006,M1_CERT_04,m1_glyph_0,2,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.1,4301.848958333334,0,0,0,inf,nan,1.0,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_04_c0007,M1_CERT_04,m1_glyph_0,2,2000.0,0.05,COUNTEREXAMPLE,nan,1.368374058211632,SKIPPED_COUNTEREXAMPLE,,64.9,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_04_c0008,M1_CERT_04,m1_glyph_0,2,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.1,4298.565104166667,0,0,0,inf,nan,1.0,False,True,0.039990779419903144,908cfccbd249de22,M1_CERT
M1_CERT_04_c0009,M1_CERT_04,m1_microtexture_0,0,200.0,0.05,COUNTEREXAMPLE,nan,1.3117119658870933,SKIPPED_COUNTEREXAMPLE,,65.4,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_04_c0010,M1_CERT_04,m1_microtexture_0,0,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.9,2147.8994722354246,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_04_c0011,M1_CERT_04,m1_microtexture_0,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.3675766098347935,SKIPPED_COUNTEREXAMPLE,,66.2,,,,,,,,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_04_c0012,M1_CERT_04,m1_microtexture_0,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.382255639024404,SKIPPED_COUNTEREXAMPLE,,64.7,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_04_c0013,M1_CERT_04,m1_spokes_3,3,200.0,0.05,COUNTEREXAMPLE,nan,1.3369444028387647,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_04_c0014,M1_CERT_04,m1_spokes_3,3,200.0,0.6,COUNTEREXAMPLE,nan,1.4845979459010936,SKIPPED_COUNTEREXAMPLE,,63.8,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_04_c0015,M1_CERT_04,m1_spokes_3,3,2000.0,0.05,COUNTEREXAMPLE,nan,1.3611602555468016,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_04_c0016,M1_CERT_04,m1_spokes_3,3,2000.0,0.6,COUNTEREXAMPLE,nan,1.4863664353992159,SKIPPED_COUNTEREXAMPLE,,65.2,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
