cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_19_c0001,M1_CERT_19,m1_chirp_3,4,200.0,0.05,COUNTEREXAMPLE,nan,1.3405115943754664,SKIPPED_COUNTEREXAMPLE,,65.7,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_19_c0002,M1_CERT_19,m1_chirp_3,4,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.5,2279.66991094869,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_19_c0003,M1_CERT_19,m1_chirp_3,4,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.7,3999.999999999999,0,0,0,inf,nan,1.0,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_19_c0004,M1_CERT_19,m1_chirp_3,4,2000.0,0.6,COUNTEREXAMPLE,nan,1.3527598556023668,SKIPPED_COUNTEREXAMPLE,,63.2,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_19_c0005,M1_CERT_19,m1_glyph_3,2,200.0,0.05,COUNTEREXAMPLE,nan,1.3997525445898873,SKIPPED_COUNTEREXAMPLE,,66.8,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_19_c0006,M1_CERT_19,m1_glyph_3,2,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.4,2152.0667232574497,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_19_c0007,M1_CERT_19,m1_glyph_3,2,2000.0,0.05,COUNTEREXAMPLE,nan,1.3324881242338893,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_19_c0008,M1_CERT_19,m1_glyph_3,2,2000.0,0.6,COUNTEREXAMPLE,nan,1.454887185154628,SKIPPED_COUNTEREXAMPLE,,65.9,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_19_c0009,M1_CERT_19,m1_microtexture_3,0,200.0,0.05,COUNTEREXAMPLE,nan,1.3746763335561014,SKIPPED_COUNTEREXAMPLE,,65.6,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_19_c0010,M1_CERT_19,m1_microtexture_3,0,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.7,2150.924479166667,0,0,0,inf,nan,1.0,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_19_c0011,M1_CERT_19,m1_microtexture_3,0,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.7,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_19_c0012,M1_CERT_19,m1_microtexture_3,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.5555011247863786,SKIPPED_COUNTEREXAMPLE,,65.6,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
