cell_id,shard_id,image,seed,nu,b,status,dual_gap_upper_per_r,primal_gap_lower_per_r,solver_status_primary,solver_status_retry,wall_seconds,coefficient_dynamic_range,n_dictionary_scans,n_arisk_cuts,n_spectral_cuts,full_dictionary_scan_residual,min_generalized_eigenvalue,arisk_ratio,MU_CAP_ACTIVE,dep_feasible,dep_dose_dev,d_cert_sha,stage
M1_CERT_30_c0001,M1_CERT_30,m1_contour_2,0,200.0,0.05,COUNTEREXAMPLE,nan,1.5620230403352184,SKIPPED_COUNTEREXAMPLE,,65.1,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_30_c0002,M1_CERT_30,m1_contour_2,0,200.0,0.6,COUNTEREXAMPLE,nan,1.6907152505129783,SKIPPED_COUNTEREXAMPLE,,65.0,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_30_c0003,M1_CERT_30,m1_contour_2,0,2000.0,0.05,COUNTEREXAMPLE,nan,1.6266949360286709,SKIPPED_COUNTEREXAMPLE,,63.2,,,,,,,,False,True,0.03999077941990303,908cfccbd249de22,M1_CERT
M1_CERT_30_c0004,M1_CERT_30,m1_contour_2,0,2000.0,0.6,COUNTEREXAMPLE,nan,1.7386536766053906,SKIPPED_COUNTEREXAMPLE,,63.2,,,,,,,,False,True,0.03999077941990259,908cfccbd249de22,M1_CERT
M1_CERT_30_c0005,M1_CERT_30,m1_maze_1,3,200.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.3,4000.0,0,0,0,inf,nan,1.0,False,True,0.03999077941990248,908cfccbd249de22,M1_CERT
M1_CERT_30_c0006,M1_CERT_30,m1_maze_1,3,200.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,63.5,2144.994285887133,0,0,0,inf,nan,1.0,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_30_c0007,M1_CERT_30,m1_maze_1,3,2000.0,0.05,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,66.7,4000.0000000000005,0,0,0,inf,nan,1.0,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_30_c0008,M1_CERT_30,m1_maze_1,3,2000.0,0.6,NUMERICAL_UNRESOLVED,inf,-inf,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,LP_FAIL:The problem is infeasible. (HiGHS Status 8: model_status is ,64.0,2144.356770833334,0,0,0,inf,nan,1.0,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
M1_CERT_30_c0009,M1_CERT_30,m1_spokes_1,1,200.0,0.05,COUNTEREXAMPLE,nan,1.3357915364665656,SKIPPED_COUNTEREXAMPLE,,64.4,,,,,,,,False,True,0.03999077941990292,908cfccbd249de22,M1_CERT
M1_CERT_30_c0010,M1_CERT_30,m1_spokes_1,1,200.0,0.6,COUNTEREXAMPLE,nan,1.379039799310292,SKIPPED_COUNTEREXAMPLE,,64.3,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_30_c0011,M1_CERT_30,m1_spokes_1,1,2000.0,0.05,COUNTEREXAMPLE,nan,1.2375548293155658,SKIPPED_COUNTEREXAMPLE,,65.6,,,,,,,,False,True,0.0399907794199027,908cfccbd249de22,M1_CERT
M1_CERT_30_c0012,M1_CERT_30,m1_spokes_1,1,2000.0,0.6,COUNTEREXAMPLE,nan,1.352381178782232,SKIPPED_COUNTEREXAMPLE,,64.5,,,,,,,,False,True,0.03999077941990281,908cfccbd249de22,M1_CERT
