cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_0,RQL,8.2693,0.05476,,0.82752,0.02177,0.12872,7.6,0.004096,0.0,0.0,66.84,66.837,8.2687,11.396893,3.088151,3.024719,0.0,0.999688,0.5,0.063119,0.12872,OK,1.001,0.575,0.45,False
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_0,POISSON-LIN,8.3031,0.05682,,0.85053,-0.36657,0.08045,7.6,0.004096,0.0,0.0,6.27,6.272,8.0304,11.396893,3.088151,3.024719,0.0,0.999688,0.5,0.039449,0.08045,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_0,SAT-POISSON,8.2558,0.05461,,0.82883,0.02181,0.050281,7.6,0.004096,0.0,0.0,4.64,4.637,8.2549,11.396893,3.088151,3.024719,0.0,0.999688,0.5,0.024656,0.050281,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_0,PRECORRECT,6.6242,0.00324,,1.0,-1.0,2687275325528614.0,7.6,0.004096,0.0,0.0,1.64,1.637,6.6242,11.396893,3.088151,3.024719,0.0,0.999688,0.5,1317722036428642.0,2687275325528614.0,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_1,RQL,10.954,0.35147,,0.86868,0.00497,0.12872,7.52,0.004096,0.0,0.0,66.52,66.516,10.9544,29.725028,3.190161,3.024719,0.0,0.999688,0.5,0.063119,0.12872,OK,1.0373,0.25,0.8,False
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_1,POISSON-LIN,11.0199,0.35748,,0.88555,-0.3731,0.08045,7.52,0.004096,0.0,0.0,6.71,6.71,10.7874,29.725028,3.190161,3.024719,0.0,0.999688,0.5,0.039449,0.08045,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_1,SAT-POISSON,10.8581,0.33942,,0.87837,0.00495,0.050281,7.52,0.004096,0.0,0.0,5.31,5.306,10.8581,29.725028,3.190161,3.024719,0.0,0.999688,0.5,0.024656,0.050281,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_1,PRECORRECT,9.7316,0.01431,,1.0,-1.0,2687275325528614.0,7.52,0.004096,0.0,0.0,1.63,1.629,9.7316,29.725028,3.190161,3.024719,0.0,0.999688,0.5,1317722036428642.0,2687275325528614.0,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_2,RQL,9.0971,0.12806,,0.84585,0.01951,0.12872,7.59,0.004096,0.0,0.0,66.36,66.361,9.0973,1.0,2.967959,3.024719,0.0,0.999688,0.5,0.063119,0.12872,OK,0.966,0.75,0.3,False
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_2,POISSON-LIN,9.1306,0.13231,,0.86675,-0.36746,0.08045,7.59,0.004096,0.0,0.0,6.78,6.779,8.8852,1.0,2.967959,3.024719,0.0,0.999688,0.5,0.039449,0.08045,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_2,SAT-POISSON,9.0517,0.12446,,0.85035,0.01953,0.050281,7.59,0.004096,0.0,0.0,5.19,5.19,9.0512,1.0,2.967959,3.024719,0.0,0.999688,0.5,0.024656,0.050281,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_2,PRECORRECT,7.6431,0.00668,,1.0,-1.0,2687275325528614.0,7.59,0.004096,0.0,0.0,1.64,1.643,7.6431,1.0,2.967959,3.024719,0.0,0.999688,0.5,1317722036428642.0,2687275325528614.0,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_3,RQL,8.3923,0.06771,,0.8328,0.01598,0.12872,7.57,0.004096,0.0,0.0,67.08,67.079,8.3918,1.0,2.96583,3.024719,0.0,0.999688,0.5,0.063119,0.12872,OK,0.9476,0.825,0.075,False
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_3,POISSON-LIN,8.4147,0.06708,,0.85595,-0.36882,0.08045,7.57,0.004096,0.0,0.0,6.78,6.776,8.1537,1.0,2.96583,3.024719,0.0,0.999688,0.5,0.039449,0.08045,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_3,SAT-POISSON,8.3893,0.06803,,0.83309,0.01598,0.050281,7.57,0.004096,0.0,0.0,4.46,4.459,8.3888,1.0,2.96583,3.024719,0.0,0.999688,0.5,0.024656,0.050281,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_glyph_3,PRECORRECT,6.8027,0.00402,,1.0,-1.0,2687275325528614.0,7.57,0.004096,0.0,0.0,1.66,1.657,6.8027,1.0,2.96583,3.024719,0.0,0.999688,0.5,1317722036428642.0,2687275325528614.0,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_chirp_0,RQL,6.1367,0.00392,,0.66002,0.01656,0.12872,7.58,0.004096,0.0,0.0,66.73,66.727,6.136,5.427519,3.054927,3.024719,0.0,0.999688,0.5,0.063119,0.12872,OK,0.9778,0.7,0.25,False
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_chirp_0,POISSON-LIN,6.1789,0.00421,,0.7143,-0.36864,0.08045,7.58,0.004096,0.0,0.0,6.23,6.232,5.4496,5.427519,3.054927,3.024719,0.0,0.999688,0.5,0.039449,0.08045,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_chirp_0,SAT-POISSON,6.0812,0.0038,,0.66431,0.01654,0.050281,7.58,0.004096,0.0,0.0,4.65,4.648,6.0797,5.427519,3.054927,3.024719,0.0,0.999688,0.5,0.024656,0.050281,,,,,
S2A_DETAIL_c0104,S2A_DETAIL_14,64,bern50,0.6,20.0,4096,3,detail_chirp_0,PRECORRECT,2.5271,0.0,,1.0,-1.0,2687275325528614.0,7.58,0.004096,0.0,0.0,1.64,1.641,2.5271,5.427519,3.054927,3.024719,0.0,0.999688,0.5,1317722036428642.0,2687275325528614.0,,,,,
